"ANDREW D. STINE, P.A.",P03000082337,INACT,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=ANDREWDSTINEPA%20P030000823370&aggregateId=domp-p03000082337-192d9d2f-d300-4713-a4f8-f797db6cd975&searchTerm=33401&listNameOrder=ANDREAINDUSTRIES%20P010000982460,Link,Florida Profit Corporation,"ANDREW D. STINE, P.A.",P03000082337,68-0560599,07/28/2003,,FL,INACTIVE,"120 S OLIVE AVE
STE 402
WEST PALM BEACH, FL 33401",,"120 S OLIVE AVE
STE 402
WEST PALM BEACH, FL 33401",07/19/2007,"STINE, ANDREW DESQ.","120 S OLIVE AVE
STE 402
WEST PALM BEACH, FL 33401",,,D,"STINE, ANDREW D, Esq. 120 S OLIVE AVE STE 402 WEST PALM BEACH, FL 33401",,,,,2018,04/06/2018,2017,04/29/2017,2016,03/29/2016,"[{""Title"":""D"",""NameAddress"":""STINE, ANDREW D, Esq. 120 S OLIVE AVE STE 402 WEST PALM BEACH, FL 33401""}]","[{""Report Year"":""2018"",""Filed Date"":""04/06/2018""},{""Report Year"":""2017"",""Filed Date"":""04/29/2017""},{""Report Year"":""2016"",""Filed Date"":""03/29/2016""}]",,,"https://floridaucc.com/search?searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard&text=ANDREW D. STINE, P.A.",Link,200705696578,Lapsed,06/01/2007,06/01/2012,08/20/2025,200705696578,1,0,,1,"ANDREW D. STINE, P.A.
120 OLIVE STREET #402
WEST PALM BEACH, FL 33401",[],1,352337,,https://floridaucc.com/search?text=ANDREW%20D.%20STINE%2C%20P.A.&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
ANDROS ISLES APARTMENTS INC.,F97000004395,INACT,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=ANDROSISLESAPARTMENTS%20F970000043950&aggregateId=forp-f97000004395-ac5904e0-5b95-4ea1-8b23-e4b4661e6402&searchTerm=33401&listNameOrder=ANDREAINDUSTRIES%20P010000982460,Link,Foreign Profit Corporation,ANDROS ISLES APARTMENTS INC.,F97000004395,98-0177505,08/20/1997,,DE,INACTIVE,"2200 YONGE STREET
SUITE 1600
TORONTO, ON M4S 2-C6",,"1601 FORUM PLACE
SUITE 805
WEST PALM BEACH, FL 33401",08/02/2006,,,,,P,"JULIEN, ROBERT 1601 FORUM PLACE WEST PALM BEACH, FL 33401",VPF,"CLARKE, MICHAEL 1601 FORUM PLACE WEST PALM BEACH, FL 33401",S,"MOOG, DELIA 2200 YONGE STREET, SUITE 1600 TORONTO, ON M45-2C6 CA",2006,08/02/2006,2005,04/18/2005,2004,02/17/2004,"[{""Title"":""P"",""NameAddress"":""JULIEN, ROBERT 1601 FORUM PLACE WEST PALM BEACH, FL 33401""},{""Title"":""VPF"",""NameAddress"":""CLARKE, MICHAEL 1601 FORUM PLACE WEST PALM BEACH, FL 33401""},{""Title"":""S"",""NameAddress"":""MOOG, DELIA 2200 YONGE STREET, SUITE 1600 TORONTO, ON M45-2C6 CA""}]","[{""Report Year"":""2006"",""Filed Date"":""08/02/2006""},{""Report Year"":""2005"",""Filed Date"":""04/18/2005""},{""Report Year"":""2004"",""Filed Date"":""02/17/2004""}]",,,https://floridaucc.com/search?searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard&text=ANDROS ISLES APARTMENTS INC.,Link,200100000700,Lapsed,01/02/2001,01/02/2006,08/20/2025,200100000700,0,0,,1,"ANDROS ISLES APARTMENTS INC
2200 YONGE STREET SUITE 1600
TORONTO ONTARIO CANADA M4S2C6",[],11,356180,,https://floridaucc.com/search?text=ANDROS%20ISLES%20APARTMENTS%20INC.&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
ANGELES LLC,L21000439287,InActive,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=ANGELES%20L210004392870&aggregateId=flal-l21000439287-f497890c-ce38-4f92-8766-e04422d65925&searchTerm=33401&listNameOrder=ANDSTEVECONSULTING%20L160001191210,Link,Florida Limited Liability Company,ANGELES LLC,L21000439287,NONE,10/07/2021,,FL,INACTIVE,"1210 PALM BEACH LAKES BLVD
#F7
WEST PALM BEACH, FL 33401",,"1210 PALM BEACH LAKES BLVD
#F7
WEST PALM BEACH, FL 33401",,"UNITED STATES CORPORATION AGENTS, INC.","476 RIVERSIDE AVE.
JACKSONVILLE, FL 32202",,,AMBR,"GUTIERREZ, LIZETH 1210 PALM BEACH LAKES BLVD #F7 WEST PALM BEACH, FL 33401",,,,,,,,,,,"[{""Title"":""AMBR"",""NameAddress"":""GUTIERREZ, LIZETH 1210 PALM BEACH LAKES BLVD #F7 WEST PALM BEACH, FL 33401""}]",[],,,https://floridaucc.com/search?searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard&text=ANGELES LLC,Link,202004895312,Filed,09/29/2020,09/29/2025,08/20/2025,202004895312,0,0,,2,"ANGELES MERCADO CONCRETE LLC
8507 WHITE RD.
ORLANDO, FL 32818

---

VILLEDA TROCHEZ MARIA EVANGELINA
8507 WHITE RD
ORLANDO, FL 32818",[],1,359301,,https://floridaucc.com/search?text=ANGELES%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"ANGELOCCI ELECTRIC, INC.",S38632,Active,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=ANGELOCCIELECTRIC%20S386321&aggregateId=domp-s38632-54f21ef1-4edb-4617-a83f-184da361c787&searchTerm=33401&listNameOrder=ANGELMTENTERPRISES%20P210000259740,Link,Florida Profit Corporation,"ANGELOCCI ELECTRIC, INC.",S38632,65-0252832,03/12/1991,04/01/1991,FL,ACTIVE,"1124 OLD OKEECHOBEE RD
WEST PALM BEACH, FL 33401",,"1124 OLD OKEECHOBEE RD
WEST PALM BEACH, FL 33401",04/19/2001,"ANGELOCCI, KENNETH P.","9160 PALLADIUM PL
LAKE WORTH, FL 33467",,,P,"ANGELOCCI, KENNETH P 9160 PALLADIUM PL LAKE WORTH, FL 33467",ST,"ANGELOCCI, KENNETH P 9160 PALLADIUM PL LAKE WORTH, FL 33467",,,2025,02/11/2025,2024,02/12/2024,2023,02/02/2023,"[{""Title"":""P"",""NameAddress"":""ANGELOCCI, KENNETH P 9160 PALLADIUM PL LAKE WORTH, FL 33467""},{""Title"":""ST"",""NameAddress"":""ANGELOCCI, KENNETH P 9160 PALLADIUM PL LAKE WORTH, FL 33467""}]","[{""Report Year"":""2025"",""Filed Date"":""02/11/2025""},{""Report Year"":""2024"",""Filed Date"":""02/12/2024""},{""Report Year"":""2023"",""Filed Date"":""02/02/2023""}]",,,"https://floridaucc.com/search?searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard&text=ANGELOCCI ELECTRIC, INC.",Link,202200403007,Filed,02/07/2022,02/07/2027,08/20/2025,202200403007,0,0,,1,"ANGELOCCI ELECTRIC INC
1124 OKEECHOBEE RD
WEST PALM BEACH, FL 33401",[],1,360390,,https://floridaucc.com/search?text=ANGELOCCI%20ELECTRIC%2C%20INC.&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"ANGLER RIVERSIDE, LLC",L17000065396,Active,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=ANGLERRIVERSIDE%20L170000653960&aggregateId=flal-l17000065396-54a55d80-f939-4a48-874a-a1fa0af242cc&searchTerm=33401&listNameOrder=ANGELMTENTERPRISES%20P210000259740,Link,Florida Limited Liability Company,"ANGLER RIVERSIDE, LLC",L17000065396,82-1646655,03/23/2017,,FL,ACTIVE,"1515 N. FLAGLER DR. #220
WEST PALM BEACH, FL 33401",,"1515 N. FLAGLER DR. #220
WEST PALM BEACH, FL 33401",,"KOEPPEL, JOEL P, ESQ.","1515 N. FLAGLER DR. #220
WEST PALM BEACH, FL 33401",,,MGR,"ANGLER PROPERTIES, LLC 1 OLYMPIC PLACE, SUITE 1200 TOWSON, MD 21204",,,,,2025,02/04/2025,2024,02/13/2024,2023,01/18/2023,"[{""Title"":""MGR"",""NameAddress"":""ANGLER PROPERTIES, LLC 1 OLYMPIC PLACE, SUITE 1200 TOWSON, MD 21204""}]","[{""Report Year"":""2025"",""Filed Date"":""02/04/2025""},{""Report Year"":""2024"",""Filed Date"":""02/13/2024""},{""Report Year"":""2023"",""Filed Date"":""01/18/2023""}]",,,"https://floridaucc.com/search?searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard&text=ANGLER RIVERSIDE, LLC",Link,201701467001,Filed,06/09/2017,06/09/2027,08/20/2025,201701467001,1,0,,1,"ANGLER RIVERSIDE, LLC
1515 N. FLAGLER DRIVE, SUITE 220
WEST PALM BEACH, FL 33401",[],2,361547,,https://floridaucc.com/search?text=ANGLER%20RIVERSIDE%2C%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"A.N.M.M., INC.",K81743,INACT,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=ANMM%20K817430&aggregateId=domp-k81743-3b8b788e-ed41-4d35-acf1-c0e94500490d&searchTerm=33401&listNameOrder=ANGLERSINTERNATIONALCANCUN%20P920000046350,Link,Florida Profit Corporation,"A.N.M.M., INC.",K81743,00-0000000,04/17/1989,,FL,INACTIVE,"% DANIEL J. BRAMS, ESQ,
1645 PALM BEACH LAKES BLVD. SUITE 490
WEST PALM BEACH, FL 33401",,"% DANIEL J. BRAMS, ESQ,
1645 PALM BEACH LAKES BLVD. SUITE 490
WEST PALM BEACH, FL 33401",,"BRAMS, DANIEL J.","1645 PALM BEACH LAKES BLVD
SUITE 490
WEST PALM BEACH, FL 33401",,,PSD,"MANNIS, MS. MARY 1214 C ROAD LOXAHATCHEE, FL",VTD,"NEIMEYER, MS. ANGELA 1214 C ROAD LOXAHATCHEE, FL",,,,,,,,,"[{""Title"":""PSD"",""NameAddress"":""MANNIS, MS. MARY 1214 C ROAD LOXAHATCHEE, FL""},{""Title"":""VTD"",""NameAddress"":""NEIMEYER, MS. ANGELA 1214 C ROAD LOXAHATCHEE, FL""}]",[],,,"https://floridaucc.com/search?searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard&text=A.N.M.M., INC.",Link,200408319117,Lapsed,11/15/2004,11/15/2024,08/20/2025,200408319117,4,0,,1,"A.N.M.O. INC.
12110 NW 5TH COURT
DAVIE, FL 33325",[],1,86309,,https://floridaucc.com/search?text=A.N.M.M.%2C%20INC.&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"ANNOYING, LLC",L15000047887,InActive,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=ANNOYING%20L150000478870&aggregateId=flal-l15000047887-8d48f01a-3125-4c54-b9e4-e5dbb603556a&searchTerm=33401&listNameOrder=ANNHANSENLINVILL%20L584430,Link,Florida Limited Liability Company,"ANNOYING, LLC",L15000047887,47-3990405,03/17/2015,,FL,INACTIVE,"105 S NARCISSUS AVE.
510
PALM BEACH, FL 33401",,"105 S NARCISSUS AVE.
510
PALM BEACH, FL 33401",,"VIEIRA, MARIA","105 S NARCISSUS AVE.
510
PALM BEACH, FL 33401",,,MGR,"VIEIRA, MARIA 105 S NARCISSUS AVE. SUITE #510 PALM BEACH, FL 33401",MGR,"KIPP, TIMO 105 S NARCISSUS AVE. SUITE #510 PALM BEACH, FL 33401",,,2018,01/18/2018,2017,01/19/2017,2016,02/03/2016,"[{""Title"":""MGR"",""NameAddress"":""VIEIRA, MARIA 105 S NARCISSUS AVE. SUITE #510 PALM BEACH, FL 33401""},{""Title"":""MGR"",""NameAddress"":""KIPP, TIMO 105 S NARCISSUS AVE. SUITE #510 PALM BEACH, FL 33401""}]","[{""Report Year"":""2018"",""Filed Date"":""01/18/2018""},{""Report Year"":""2017"",""Filed Date"":""01/19/2017""},{""Report Year"":""2016"",""Filed Date"":""02/03/2016""}]",,,"https://floridaucc.com/search?searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard&text=ANNOYING, LLC",Link,201504671447,Lapsed,08/11/2015,08/11/2020,08/20/2025,201504671447,2,0,,1,"ANNOYING, LLC
105 S. NARCISSUS AVENUE, SUITE 510
WEST PALM BEACH, FL 33401",[],3,366489,,https://floridaucc.com/search?text=ANNOYING%2C%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"ANNOYING, LLC",L15000047887,InActive,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=ANNOYING%20L150000478870&aggregateId=flal-l15000047887-8d48f01a-3125-4c54-b9e4-e5dbb603556a&searchTerm=33401&listNameOrder=ANNHANSENLINVILL%20L584430,Link,Florida Limited Liability Company,"ANNOYING, LLC",L15000047887,47-3990405,03/17/2015,,FL,INACTIVE,"105 S NARCISSUS AVE.
510
PALM BEACH, FL 33401",,"105 S NARCISSUS AVE.
510
PALM BEACH, FL 33401",,"VIEIRA, MARIA","105 S NARCISSUS AVE.
510
PALM BEACH, FL 33401",,,MGR,"VIEIRA, MARIA 105 S NARCISSUS AVE. SUITE #510 PALM BEACH, FL 33401",MGR,"KIPP, TIMO 105 S NARCISSUS AVE. SUITE #510 PALM BEACH, FL 33401",,,2018,01/18/2018,2017,01/19/2017,2016,02/03/2016,"[{""Title"":""MGR"",""NameAddress"":""VIEIRA, MARIA 105 S NARCISSUS AVE. SUITE #510 PALM BEACH, FL 33401""},{""Title"":""MGR"",""NameAddress"":""KIPP, TIMO 105 S NARCISSUS AVE. SUITE #510 PALM BEACH, FL 33401""}]","[{""Report Year"":""2018"",""Filed Date"":""01/18/2018""},{""Report Year"":""2017"",""Filed Date"":""01/19/2017""},{""Report Year"":""2016"",""Filed Date"":""02/03/2016""}]",,,"https://floridaucc.com/search?searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard&text=ANNOYING, LLC",Link,201504671447,Lapsed,08/11/2015,08/11/2020,08/20/2025,201504671447,2,0,,1,"ANNOYING, LLC
105 S. NARCISSUS AVENUE, SUITE 510
WEST PALM BEACH, FL 33401",[],3,366489,,https://floridaucc.com/search?text=ANNOYING%2C%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"ANN RALPH, INC.",P02000036718,INACT,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=ANNRALPH%20P020000367180&aggregateId=domp-p02000036718-f36eae6c-5864-49d5-b2b8-c2b95a59bc3b&searchTerm=33401&listNameOrder=ANNHANSENLINVILL%20L584430,Link,Florida Profit Corporation,"ANN RALPH, INC.",P02000036718,20-1653922,04/03/2002,04/02/2002,FL,INACTIVE,"412 Clematis St
WEST PALM BEACH, FL 33401",,"412 Clematis St
WEST PALM BEACH, FL 33401",01/06/2017,"Lakow, Debra","412 Clematis St
WEST PALM BEACH, FL 33401",01/06/2017,,President,"LAKOW, DEBRA S 412 Clematis St WEST PALM BEACH, FL 33401",,,,,2021,01/11/2021,2020,01/16/2020,2019,02/19/2019,"[{""Title"":""President"",""NameAddress"":""LAKOW, DEBRA S 412 Clematis St WEST PALM BEACH, FL 33401""}]","[{""Report Year"":""2021"",""Filed Date"":""01/11/2021""},{""Report Year"":""2020"",""Filed Date"":""01/16/2020""},{""Report Year"":""2019"",""Filed Date"":""02/19/2019""}]",,,"https://floridaucc.com/search?searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard&text=ANN RALPH, INC.",Link,200500721902,Lapsed,09/19/2005,09/19/2015,08/20/2025,200500721902,1,0,,2,"ANN RALPH, INC.
255 EVERNIA STREET
WEST PALM BEACH, FL 33401

---

FIELD OF GREENS
460 S. ROSEMARY AVENUE
WEST PALM BEACH, FL 33401",[],7,364949,,https://floridaucc.com/search?text=ANN%20RALPH%2C%20INC.&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"ANN Z, INC.",P98000092372,INACT,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=ANNZ%20P980000923720&aggregateId=domp-p98000092372-8aa5fcb5-63db-452c-a854-97c84a4a2a57&searchTerm=33401&listNameOrder=ANNHANSENLINVILL%20L584430,Link,Florida Profit Corporation,"ANN Z, INC.",P98000092372,65-0876735,10/29/1998,,FL,INACTIVE,"1800 EMBASSY DR
110
WEST PALM BEACH, FL 33401",,"1800 EMBASSY DR
110
WEST PALM BEACH, FL 33401",03/19/2007,"SCHWARTZ, RICHARD M","2300 PALM BEAH LAKES BLVD
#217
WEST PALM BEACH, FL 33409",03/19/2007,,D,"KING, ANN Z 1800 EMBASSY DR #110 WEST PALM BEACH, FL 33401",,,,,2009,05/01/2009,2008,07/09/2008,2007,03/19/2007,"[{""Title"":""D"",""NameAddress"":""KING, ANN Z 1800 EMBASSY DR #110 WEST PALM BEACH, FL 33401""}]","[{""Report Year"":""2009"",""Filed Date"":""05/01/2009""},{""Report Year"":""2008"",""Filed Date"":""07/09/2008""},{""Report Year"":""2007"",""Filed Date"":""03/19/2007""}]",,,"https://floridaucc.com/search?searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard&text=ANN Z, INC.",Link,200809520174,Lapsed,11/12/2008,11/12/2013,08/20/2025,200809520174,0,0,,1,"ANN Z, INC.
3951 HAVERHILL ROAD N, SUITE 111
WEST PALM BEACH, FL 33417",[],3,365012,,https://floridaucc.com/search?text=ANN%20Z%2C%20INC.&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"ANTHONY M. TROPEANO, P.A.",P14000064984,INACT,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=ANTHONYMTROPEANOPA%20P140000649840&aggregateId=domp-p14000064984-eb529940-4d14-4521-a822-68f1f6f55586&searchTerm=33401&listNameOrder=ANTHONYKANEMD%20L200003842580,Link,Florida Profit Corporation,"ANTHONY M. TROPEANO, P.A.",P14000064984,47-1492836,08/04/2014,08/01/2014,FL,INACTIVE,"500 S Australian Ave
Suite 539
West Palm Beach, FL 33401",,"500 S Australian Ave
Suite 539
West Palm Beach, FL 33401",04/28/2018,"TROPEANO, ANTHONY M","500 S Australian Ave
Suite 539
West Palm Beach, FL 33401",,,P,"TROPEANO, ANTHONY M 500 S Australian Ave Suite 539 West Palm Beach, FL 33401",,,,,2018,04/28/2018,2017,08/07/2017,2016,04/29/2016,"[{""Title"":""P"",""NameAddress"":""TROPEANO, ANTHONY M 500 S Australian Ave Suite 539 West Palm Beach, FL 33401""}]","[{""Report Year"":""2018"",""Filed Date"":""04/28/2018""},{""Report Year"":""2017"",""Filed Date"":""08/07/2017""},{""Report Year"":""2016"",""Filed Date"":""04/29/2016""}]",,,"https://floridaucc.com/search?searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard&text=ANTHONY M. TROPEANO, P.A.",Link,201504060898,Lapsed,06/05/2015,06/05/2020,08/20/2025,201504060898,0,0,,1,"ANTHONY M. TROPEANO, P.A.
1500 GATEWAY BLVD SUTIE 220
BOYNTON BEACH, FL 33426",[],1,370460,,https://floridaucc.com/search?text=ANTHONY%20M.%20TROPEANO%2C%20P.A.&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
ANU HEALTH SERVICES LLC,L09000084474,Active,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=ANUHEALTHSERVICES%20L090000844741&aggregateId=flal-l09000084474-6597ca35-0b25-4f48-849f-3f3926935680&searchTerm=33401&listNameOrder=ANTIQUEPORCELAIN%20K827920,Link,Florida Limited Liability Company,ANU HEALTH SERVICES LLC,L09000084474,27-0732354,09/01/2009,,FL,ACTIVE,"1665 Palm Beach Lakes Blvd.
Suite 400
West Palm Beach, FL 33401",,"1665 Palm Beach Lakes Blvd.
Suite 400
West Palm Beach, FL 33401",04/07/2025,C T CORPORATION SYSTEM,"1200 SOUTH PINE ISLAND RD.
PLANTATION, FL 33324",02/22/2016,,Manager,"Airamid Florida LLC 1665 Palm Beach Lakes Blvd. Suite 400 West Palm Beach, FL 33401",President,"Beal, Mel 1665 Palm Beach Lakes Blvd. Suite 400 West Palm Beach, FL 33401",,,2025,04/07/2025,2024,03/22/2024,2023,03/06/2023,"[{""Title"":""Manager"",""NameAddress"":""Airamid Florida LLC 1665 Palm Beach Lakes Blvd. Suite 400 West Palm Beach, FL 33401""},{""Title"":""President"",""NameAddress"":""Beal, Mel 1665 Palm Beach Lakes Blvd. Suite 400 West Palm Beach, FL 33401""}]","[{""Report Year"":""2025"",""Filed Date"":""04/07/2025""},{""Report Year"":""2024"",""Filed Date"":""03/22/2024""},{""Report Year"":""2023"",""Filed Date"":""03/06/2023""}]",,,https://floridaucc.com/search?searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard&text=ANU HEALTH SERVICES LLC,Link,202401947653,Filed,07/23/2024,07/23/2029,08/20/2025,202401947653,0,0,,1,"ANU HEALTH SERVICES LLC
1665 PALM BEACH LAKES BLVD. SUITE 400
WEST PALM BEACH, FL 33401",[],1,374182,,https://floridaucc.com/search?text=ANU%20HEALTH%20SERVICES%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"APARTMENT TWO EVENTS, LLC",L14000188145,Active,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=APARTMENTTWOEVENTS%20L140001881450&aggregateId=flal-l14000188145-2d44b77c-e40a-4927-8649-cac8259dd1f2&searchTerm=33401&listNameOrder=ANYTHINGELECTRONIC%20L070000768030,Link,Florida Limited Liability Company,"APARTMENT TWO EVENTS, LLC",L14000188145,47-2498336,12/09/2014,01/01/2015,FL,ACTIVE,"609 Biscayne Dr
West Palm Beach, FL 33401",,"609 Biscayne Dr
West Palm Beach, FL 33401",11/12/2024,Integrity Accounting Advisors,"1770 Northwest 64th Street
Suite 300
Fort Lauderdale, FL 33309",03/14/2022,,MGR,"BRANHAM, ERIN 609 Biscayne Dr WPB, FL 33401",,,,,2025,02/06/2025,2024,04/29/2024,2023,04/11/2023,"[{""Title"":""MGR"",""NameAddress"":""BRANHAM, ERIN 609 Biscayne Dr WPB, FL 33401""}]","[{""Report Year"":""2025"",""Filed Date"":""02/06/2025""},{""Report Year"":""2024"",""Filed Date"":""04/29/2024""},{""Report Year"":""2023"",""Filed Date"":""04/11/2023""}]",,,"https://floridaucc.com/search?searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard&text=APARTMENT TWO EVENTS, LLC",Link,202003278905,Filed,07/09/2020,07/09/2030,08/20/2025,202003278905,1,0,,1,"APARTMENT  TWO EVENTS, LLC
109 NW 5TH ST STUDIO A
FORT LAUDERDALE, FL 33301",[],1,376934,,https://floridaucc.com/search?text=APARTMENT%20TWO%20EVENTS%2C%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
